Date,Alipur,Anand Vihar,Ashok Vihar,Aya Nagar,Bawana,Burari Crossing,CRRI Mathura Road,Dr. Karni Singh Shooting Range,DTU,Dwarka-Sector 8,IGI Airport (T3),"IHBAS, Dilshad Garden",ITO,Jahangirpuri,Jawaharlal Nehru Stadium,Lodhi Road,Major Dhyan Chand National Stadium,Mandir Marg,Mundka,Najafgarh,Narela,Nehru Nagar,"North Campus, DU",NSIT Dwarka,Okhla Phase-2,Patparganj,Punjabi Bagh,Pusa,R K Puram,Rohini,Shadipur,Sirifort,Sonia Vihar,Sri Aurobindo Marg,Vivek Vihar,Wazirpur
23-01-2019 00:00,2.56,19.31,3.88,20.58,4.84,22.51,58.38,19.6,2.34,2.19,23.86,3.94,3.94,7.85,2.95,18.18,2.6,6.12,7.45,2.31,1.05,72.99,27.99,3.29,36.75,11.46,7.52,2.48,1.57,4.22,6.14,4.72,4.72,3.87,22.38,3.84
23-01-2019 08:00,41.45,13.28,42.72,22.28,31.86,37.17,35.89,48.91,24.63,27.42,24.17,22.12,22.12,41.01,34.33,19.12,31.65,6.03,27.46,60.73,18.43,134.29,28.57,15.7,27.17,31.3,21.09,16.98,19.03,39,28.49,43.59,43.59,17.52,27.89,10.83
23-01-2019 16:00,16.7,12.9,8.49,20.81,15.96,40.3,24.41,18.32,11.18,10.93,24.2,7.76,7.76,15.91,11.41,17.54,8.8,6.59,14.27,34.98,3.88,16.12,29.45,8.03,13.49,10.91,9.98,3.4,21.94,10.57,13.35,16.59,16.59,6.89,11.59,4.81
24-01-2019 00:00,3.21,12.61,2.11,20.48,5.32,24.08,31.29,13.57,15.25,3.05,24.53,3.94,3.94,6.05,1.82,17.74,1.91,5.68,4.76,5.62,1.05,10.56,28.42,5.52,22.4,5.33,7.57,2.16,16.28,15.54,7.82,3.88,3.88,3.06,2.14,3.67
24-01-2019 08:00,43.71,42.34,58.03,23.12,53.12,28.76,36.39,59.92,55.78,22.14,26.4,14.67,14.67,45.28,34.68,27.44,28.83,32.78,39.29,83.45,24.74,47.36,28.41,48.7,22.8,34.02,21.12,43.94,22.03,44.45,31.12,44.94,44.94,1.99,43.78,9.85
24-01-2019 16:00,34.79,12.03,21.38,21.75,43.13,22.43,19.09,28.03,52.12,19.52,23.36,9.99,9.99,22.47,13.19,17.87,10.13,6.09,30.08,96.16,16.88,11.85,27.61,14.95,9.13,14.37,15.13,7.1,16.47,44.9,17.55,35.81,35.81,1.36,21.43,9.43
25-01-2019 00:00,20.36,12.02,22.6,20.44,43.16,18.77,16.88,22.89,34.65,17.29,22.91,9.93,9.93,20.15,13.04,18.17,13.87,13.47,24.19,31.13,11.06,8.63,27.01,18.46,7.49,18.77,28.38,12.56,13.94,37.62,14.08,28.44,28.44,2.81,20.55,17.43
25-01-2019 08:00,40.5,13.54,52.56,27.77,50.35,24.33,32.96,55.65,51,39.04,26.22,19.57,19.57,38.77,38.62,20.76,33.99,12.28,46.19,103.44,15.83,39.93,29.88,35.6,25.21,40.35,41.63,25.14,25.19,60.8,32.91,46.98,46.98,1.85,53.23,39.8
25-01-2019 16:00,21.55,11.76,19.35,25.18,29.74,24.94,18.91,19.46,36.6,24.63,24.97,9.84,9.84,15.42,13.62,22.46,12.43,16.97,19.54,60.07,9.14,13.86,28.42,19.17,9.38,14.49,14.76,5.41,19.94,43.53,18.78,27.74,27.74,2.7,24.34,11.02
26-01-2019 00:00,9.42,12.66,3.72,20.28,17.44,21.81,15.77,7.12,17.04,18.41,23.34,6.5,6.5,26.76,2.39,21.32,2.72,13.57,10.61,10.58,4.42,2.9,29.12,11.55,9.38,12.7,10.6,3.88,15.18,23.5,13.67,17.91,17.91,2.01,16.54,16.06
26-01-2019 08:00,55.28,17.47,80.84,33.21,70.49,31.24,31.52,24.5925,71.52,48.01,28.53,26.52,26.52,44.7,54.97,28.57,49.32,13.27,64.63,128.73,19.29,61.86,32.32,50.77,33.18,48.04,56.87,41.27,31.19,75.43,46.11,57.45,57.45,1.905,75.44,63.17
26-01-2019 16:00,35.06,14.39,26.58,30.71,34.43,29.32,16.23,42.065,52.7,27.74,27.04,11.52,11.52,43.42,18.94,27,14.4,13.68,35,75.3,11.26,20.29,32.65,24.94,11.87,17.01,29.05,9.2,18.93,43.93,25.56,42.94,42.94,1.8,41.28,20.45
